q_id,q_text,q_type,Response Answer,q_text_cln
2.1c-3-1,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-total scope 1 emissions (excluding generation of grid-supplied energy),Question-Column-Row,952,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopetot scope 1 emiss exclud generat of gridsuppli energi
2.1c-3-10,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-transportation – scope 3,Question-Column-Row,972,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopetransport – scope 3
2.1c-3-11,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-waste: waste generated within the city boundary – scope 1,Question-Column-Row,977,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopewast wast generat within the citi boundari – scope 1
2.1c-3-12,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-waste: waste generated within the city boundary – scope 3,Question-Column-Row,970,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopewast wast generat within the citi boundari – scope 3
2.1c-3-13,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-waste: waste generated outside the city boundary – scope 1,Question-Column-Row,964,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopewast wast generat outsid the citi boundari – scope 1
2.1c-3-14,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-industrial processes and product use – scope 1,Question-Column-Row,967,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopeindustri process and product use – scope 1
2.1c-3-15,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-agriculture, forestry and land use – scope 1",Question-Column-Row,962,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopeagricultur forestri and land use – scope 1
2.1c-3-16,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-total basic emissions,Question-Column-Row,976,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopetot basic emiss
2.1c-3-17,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-total basic+ emissions,Question-Column-Row,969,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopetot basic emiss
2.1c-3-2,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-scope 1 emissions from generation of grid-supplied energy,Question-Column-Row,905,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopescop 1 emiss from generat of gridsuppli energi
2.1c-3-3,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-total scope 2 emissions,Question-Column-Row,931,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopetot scope 2 emiss
2.1c-3-4,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-total scope 3 emissions,Question-Column-Row,904,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopetot scope 3 emiss
2.1c-3-5,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-stationary energy: energy use – scope 1,Question-Column-Row,977,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopestationari energi energi use – scope 1
2.1c-3-6,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-stationary energy: energy use – scope 2,Question-Column-Row,974,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopestationari energi energi use – scope 2
2.1c-3-7,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-stationary energy: energy use – scope 3,Question-Column-Row,966,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopestationari energi energi use – scope 3
2.1c-3-8,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-transportation – scope 1,Question-Column-Row,979,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopetransport – scope 1
2.1c-3-9,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-level of data quality for sector and scope-transportation – scope 2,Question-Column-Row,972,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorlevel of data qualiti for sector and scopetransport – scope 2
2.1c-4-1,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-total scope 1 emissions (excluding generation of grid-supplied energy),Question-Column-Row,887,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommenttot scope 1 emiss exclud generat of gridsuppli energi
2.1c-4-10,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-transportation – scope 3,Question-Column-Row,962,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommenttransport – scope 3
2.1c-4-11,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-waste: waste generated within the city boundary – scope 1,Question-Column-Row,962,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentwast wast generat within the citi boundari – scope 1
2.1c-4-12,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-waste: waste generated within the city boundary – scope 3,Question-Column-Row,959,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentwast wast generat within the citi boundari – scope 3
2.1c-4-13,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-waste: waste generated outside the city boundary – scope 1,Question-Column-Row,962,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentwast wast generat outsid the citi boundari – scope 1
2.1c-4-14,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-industrial processes and product use – scope 1,Question-Column-Row,962,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentindustri process and product use – scope 1
2.1c-4-15,"provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-agriculture, forestry and land use – scope 1",Question-Column-Row,961,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentagricultur forestri and land use – scope 1
2.1c-4-16,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-total basic emissions,Question-Column-Row,958,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommenttot basic emiss
2.1c-4-17,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-total basic+ emissions,Question-Column-Row,960,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommenttot basic emiss
2.1c-4-2,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-scope 1 emissions from generation of grid-supplied energy,Question-Column-Row,895,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentscop 1 emiss from generat of gridsuppli energi
2.1c-4-3,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-total scope 2 emissions,Question-Column-Row,882,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommenttot scope 2 emiss
2.1c-4-4,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-total scope 3 emissions,Question-Column-Row,884,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommenttot scope 3 emiss
2.1c-4-5,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-stationary energy: energy use – scope 1,Question-Column-Row,964,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentstationari energi energi use – scope 1
2.1c-4-6,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-stationary energy: energy use – scope 2,Question-Column-Row,958,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentstationari energi energi use – scope 2
2.1c-4-7,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-stationary energy: energy use – scope 3,Question-Column-Row,961,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommentstationari energi energi use – scope 3
2.1c-4-8,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-transportation – scope 1,Question-Column-Row,963,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommenttransport – scope 1
2.1c-4-9,provide a breakdown of your community-wide emissions by scope. if the inventory has been developed using the global protocol for community greenhouse gas emissions inventories (gpc) you will also be requested to provide a breakdown by sector.-comment-transportation – scope 2,Question-Column-Row,961,provid breakdown of your communitywid emiss by scope if the inventori been develop use the global protocol for communiti greenhous gas emiss inventori gpc you will also be request to provid breakdown by sectorcommenttransport – scope 2
2.1d-1-1,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-stationary energy > residential buildings^,Question-Column-Row,931,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2estationari energi residenti build
2.1d-1-10,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-transportation > waterborne navigation^,Question-Column-Row,680,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etransport waterborn navig
2.1d-1-11,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-transportation > aviation^,Question-Column-Row,700,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etransport aviat
2.1d-1-12,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-transportation > off-road^,Question-Column-Row,677,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etransport offroad
2.1d-1-13,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-total transport,Question-Column-Row,940,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etot transport
2.1d-1-14,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-waste > solid waste disposal^,Question-Column-Row,808,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2ewast solid wast dispos
2.1d-1-15,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-waste > biological treatment^,Question-Column-Row,703,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2ewast biolog treatment
2.1d-1-16,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-waste > incineration and open burning^,Question-Column-Row,669,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2ewast inciner and open burn
2.1d-1-17,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-waste > wastewater^,Question-Column-Row,830,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2ewast wastewat
2.1d-1-18,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-total waste,Question-Column-Row,888,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etot wast
2.1d-1-19,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-ippu > industrial process,Question-Column-Row,656,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2eippu industri process
2.1d-1-2,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-stationary energy > commercial buildings & facilities^,Question-Column-Row,912,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2estationari energi commerci build facil
2.1d-1-20,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-ippu > product use,Question-Column-Row,641,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2eippu product use
2.1d-1-21,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-total ippu,Question-Column-Row,699,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etot ippu
2.1d-1-22,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-afolu > livestock,Question-Column-Row,713,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2eafolu livestock
2.1d-1-23,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-afolu > land use,Question-Column-Row,686,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2eafolu land use
2.1d-1-24,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-afolu > other afolu,Question-Column-Row,681,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2eafolu other afolu
2.1d-1-25,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-total afolu,Question-Column-Row,745,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etot afolu
2.1d-1-26,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-generation of grid-supplied energy > electricity-only generation^,Question-Column-Row,656,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2egener of gridsuppli energi electricityon generat
2.1d-1-27,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-generation of grid-supplied energy > chp generation^,Question-Column-Row,622,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2egener of gridsuppli energi chp generat
2.1d-1-28,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-generation of grid-supplied energy > heat/cold generation^,Question-Column-Row,601,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2egener of gridsuppli energi heatcold generat
2.1d-1-29,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-generation of grid-supplied energy > local renewable generation,Question-Column-Row,593,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2egener of gridsuppli energi local renew generat
2.1d-1-3,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-stationary energy > institutional buildings & facilities^,Question-Column-Row,686,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2estationari energi institut build facil
2.1d-1-30,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-total generation of grid-supplied energy,Question-Column-Row,701,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etot generat of gridsuppli energi
2.1d-1-31,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-total emissions (excluding generation of grid-supplied energy),Question-Column-Row,887,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2etot emiss exclud generat of gridsuppli energi
2.1d-1-4,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-stationary energy > industrial buildings & facilities^,Question-Column-Row,850,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2estationari energi industri build facil
2.1d-1-5,provide a breakdown of your community-wide emissions in the format of the common reporting framework.-direct emissions (metric tonnes co2e)^-stationary energy > agriculture^,Question-Column-Row,724,provid breakdown of your communitywid emiss in the format of the common report frameworkdirect emiss metric tonn co2estationari energi agricultur
